0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,image_id,label_id
0.13386229,0.15420936,0.24202302,0.2612992,0.27307907,0.40051597,0.3094896,0.2505902,0.23881032,0.21310876,0.15313846,0.11672792,0.11351522,0.06960839,0.086742766,0.111373425,0.14778396,0.16920193,0.17669822,0.34375834,0.21417966,0.11030252,0.046048626,0.023559762,0.007496288,0.0021417965,0.003212695,0.0053544915,0.003212695,0.0021417965,0.003212695,0.0,0.009861949,0.039447796,0.10738567,0.17970663,0.17094046,0.16874892,0.20271784,0.17641932,0.19395167,0.34188092,0.2640811,0.24106987,0.20162207,0.20162207,0.23120792,0.14245038,0.11286453,0.1336842,0.17861086,0.2673684,0.40543568,0.26298532,0.12491802,0.054788608,0.025202759,0.012053493,0.009861949,0.008766177,0.0032873165,0.0021915443,0.006574633,0.006574633,0.41070047,0.2566878,0.30565593,0.41464952,0.32935017,0.40043297,0.36963043,0.22746488,0.15480249,0.09398723,0.06160507,0.05133756,0.03791081,0.033171963,0.018955406,0.020535024,0.01105732,0.010267512,0.0071082776,0.0047388515,0.003949043,0.0031592343,0.0031592343,0.0023694257,0.0015796172,0.0,0.0,0.0007898086,0.0,0.0,0.0,0.0,10,0
0.017220706,0.05535227,0.1439159,0.15744646,0.1365356,0.12792525,0.16113661,0.21402878,0.23985983,0.21279873,0.23124948,0.22263913,0.21771893,0.2460101,0.23616968,0.26692095,0.3271934,0.28414166,0.21156868,0.22017904,0.17835732,0.15744646,0.1291553,0.08979368,0.05412222,0.044281818,0.043051764,0.07011288,0.088563636,0.088563636,0.093483835,0.07134292,0.0,0.0024073508,0.003611026,0.045739666,0.08064625,0.117960185,0.09990506,0.115552835,0.113145486,0.12397856,0.12879327,0.15768148,0.1612925,0.22147627,0.25517917,0.25277182,0.25156817,0.29971516,0.27684534,0.30091885,0.28888208,0.2539755,0.23832773,0.17453294,0.17212558,0.09749771,0.11916386,0.1516631,0.13962634,0.12999694,0.08546095,0.06981317,0.25145254,0.19748783,0.25030434,0.27556443,0.26063803,0.25030434,0.2698235,0.25260073,0.22159973,0.26523075,0.22734065,0.2548971,0.2698235,0.21126606,0.19748783,0.1687832,0.13778222,0.09759573,0.09529936,0.05626107,0.024111887,0.03214918,0.026408257,0.03214918,0.050520144,0.07922477,0.09759573,0.07922477,0.037890106,0.027556442,0.0045927404,0.0,11,0
0.0,0.0,0.0,0.0,0.0018931739,0.0037863478,0.0056795217,0.01230563,0.017038565,0.04259641,0.053955454,0.079513304,0.08613941,0.094658695,0.08424624,0.081406474,0.10317798,0.14293464,0.1372551,0.19499691,0.26693752,0.30574757,0.29344195,0.261258,0.3776882,0.33793154,0.3701155,0.38999382,0.053955454,0.04259641,0.015145391,0.020824913,0.0043361713,0.070462786,0.20813623,0.28185114,0.18320324,0.11165641,0.055286184,0.058538314,0.043361712,0.050950013,0.08021917,0.12574898,0.1062362,0.08889151,0.08563939,0.07263087,0.075883,0.058538314,0.0607064,0.1062362,0.23090112,0.21680857,0.22006069,0.26125434,0.3187086,0.30678412,0.35881817,0.39892778,0.19079155,0.008672343,0.0,0.0,0.48475856,0.27492318,0.23606478,0.16709112,0.1214325,0.07091658,0.04274424,0.03497256,0.029143801,0.02525796,0.01845774,0.01748628,0.02525796,0.04080132,0.02622942,0.02622942,0.0388584,0.02137212,0.02817234,0.09326016,0.1554336,0.19234908,0.14960484,0.17777719,0.18749177,0.27103734,0.25646544,0.24869376,0.46047205,0.04663008,0.0097146,0.0,12,0
0.042025805,0.050430965,0.08089967,0.15024225,0.16284999,0.24900289,0.275269,0.3519661,0.3708777,0.3561687,0.3288519,0.2794716,0.2563574,0.25110418,0.18806547,0.14603966,0.089304835,0.08510225,0.07774774,0.04938032,0.056734834,0.034671288,0.03572193,0.037823223,0.046228383,0.04727903,0.034671288,0.025215482,0.039924514,0.03887387,0.034671288,0.030468708,0.0010229453,0.017390069,0.014321233,0.03273425,0.046032537,0.08899624,0.10331747,0.14935,0.20970377,0.23118563,0.29460824,0.373375,0.34064075,0.36314556,0.38974214,0.29767707,0.21891028,0.16980891,0.15037295,0.11252397,0.08388151,0.069560274,0.054216098,0.047055483,0.046032537,0.041940756,0.046032537,0.037848976,0.04091781,0.03682603,0.023527741,0.057284933,0.06245708,0.06568762,0.08830139,0.13352893,0.20029339,0.22721455,0.29397902,0.3122854,0.3305918,0.30690116,0.3381297,0.29182532,0.27998,0.24767463,0.22075348,0.1981397,0.14429739,0.100146696,0.07860977,0.06245708,0.061380234,0.05168862,0.049534924,0.04845808,0.032305386,0.04845808,0.046304386,0.024767462,0.032305386,0.016152693,0.010768462,0.005384231,13,0
0.0011397523,0.0056987614,0.01481678,0.07864291,0.101437956,0.16298458,0.14474854,0.07636341,0.070664644,0.06040687,0.052428607,0.062686376,0.07864291,0.09004043,0.10599697,0.079782665,0.113975234,0.1743821,0.1983169,0.22909021,0.34192568,0.39093503,0.35788223,0.28037906,0.21769269,0.18008086,0.16526408,0.15500632,0.113975234,0.1436088,0.113975234,0.30545363,0.010783556,0.026359804,0.031152494,0.050323263,0.07189038,0.1282045,0.15336613,0.25521082,0.2168693,0.20249122,0.1365917,0.110231906,0.12460998,0.09345748,0.13060084,0.113826424,0.1150246,0.1677442,0.16414969,0.22405833,0.3007414,0.32590303,0.3318939,0.3223085,0.24921995,0.20608574,0.13898805,0.12700632,0.07189038,0.07668307,0.06230499,0.1677442,0.13205345,0.094873354,0.1294893,0.16154112,0.19615707,0.23077302,0.2551324,0.26538897,0.22820888,0.19872122,0.17307977,0.15256661,0.12564309,0.12307895,0.11538651,0.15384868,0.12820724,0.16538733,0.22820888,0.26154277,0.28974834,0.22308059,0.22949095,0.20513158,0.18974671,0.1717977,0.11025822,0.061539475,0.058975328,0.0743602,0.042308386,0.075642265,14,0
0.24221465,0.22959931,0.29519913,0.19679941,0.19175327,0.18039946,0.17156872,0.1387688,0.17030717,0.1564303,0.17030717,0.17030717,0.15138416,0.18292253,0.16147643,0.17283025,0.17156872,0.17535332,0.24221465,0.29519913,0.30907598,0.20310709,0.14003035,0.11101505,0.12993807,0.10092277,0.0908305,0.06812287,0.05676906,0.03784604,0.01639995,0.036584504,0.089388154,0.07661842,0.08555723,0.11365065,0.12386644,0.16983749,0.18133025,0.21197762,0.2081467,0.2132546,0.1838842,0.20431578,0.22091644,0.20303881,0.22857828,0.23879407,0.2183625,0.22474736,0.21453157,0.19026907,0.22091644,0.28348815,0.26816446,0.19920789,0.12386644,0.08811118,0.09577302,0.07661842,0.06640263,0.053632893,0.04597105,0.107265785,0.555717,0.32502055,0.28979108,0.25342512,0.18637542,0.14773662,0.14432731,0.13978158,0.120462164,0.114779994,0.10341564,0.09886989,0.13069008,0.11705286,0.10341564,0.14887306,0.14660019,0.13864514,0.12614435,0.123871475,0.1340994,0.08864197,0.1340994,0.1340994,0.20683128,0.19546692,0.08523267,0.06477682,0.029547324,0.022728711,0.019319404,0.025001582,15,0
0.0,0.0032929515,0.016464759,0.06256608,0.106472105,0.16245228,0.21843246,0.15476872,0.15476872,0.16903818,0.18769825,0.24806902,0.26343614,0.24258077,0.25026432,0.33149046,0.36112702,0.3018539,0.28099853,0.1997724,0.15806168,0.14269456,0.12513216,0.13391337,0.097690895,0.08232379,0.024148311,0.009878855,0.0032929515,0.002195301,0.0,0.0010976505,0.37247682,0.30034637,0.35355735,0.3062587,0.2778795,0.24240553,0.23885813,0.19392443,0.1667277,0.14189592,0.12652387,0.115881674,0.1359836,0.12770633,0.14071345,0.14426085,0.16436277,0.15253812,0.11824661,0.10760441,0.1324362,0.1359836,0.11706414,0.112334274,0.08277262,0.08750249,0.08395509,0.07213043,0.057940837,0.020101923,0.010642194,0.002364932,0.3118743,0.26885715,0.33044988,0.29720935,0.36271274,0.3558691,0.32556158,0.28254443,0.22779533,0.21019742,0.19846547,0.13198443,0.08896728,0.060615066,0.07528,0.051816106,0.034218185,0.030307533,0.025419222,0.012709611,0.011731949,0.010754286,0.0136872735,0.0136872735,0.0087989615,0.019553248,0.029329872,0.035195846,0.06843637,0.06550338,0.023463897,0.021508573,16,0
0.0,0.009399622,0.042298295,0.12924479,0.39125925,0.41123343,0.21971615,0.12806985,0.15156889,0.23734044,0.2655393,0.24908997,0.21266644,0.16684328,0.13511956,0.12689489,0.12806985,0.12806985,0.15274385,0.13511956,0.14921899,0.15509376,0.1562687,0.16566832,0.16096851,0.18094271,0.15861861,0.10104593,0.075196974,0.04112334,0.015274385,0.032898676,0.07317124,0.19955793,0.33354682,0.561613,0.43902746,0.11973476,0.10833145,0.102629796,0.13113807,0.15204413,0.17770159,0.20811042,0.23281759,0.19480655,0.17865187,0.13113807,0.11688393,0.08362427,0.08837566,0.07127069,0.05701655,0.05226517,0.046563517,0.024707172,0.005701655,0.00095027586,0.0,0.0,0.00095027586,0.0,0.0,0.0,0.9519134,0.2125401,0.13551216,0.0860621,0.06371448,0.0608616,0.06133708,0.04279331,0.035661094,0.038989462,0.035185613,0.035661094,0.029479837,0.026151467,0.020921174,0.020921174,0.023774061,0.02329858,0.019494731,0.018068288,0.00380385,0.0009509625,0.00047548124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0
0.18278578,0.15392487,0.12698802,0.09331696,0.10389929,0.1010132,0.11255756,0.16258314,0.20106436,0.2020264,0.2087606,0.26744446,0.2876471,0.18567188,0.1356463,0.08754477,0.078886494,0.061569948,0.036557157,0.037519187,0.04617746,0.04040528,0.017316548,0.015392487,0.018278578,0.026936853,0.030784974,0.026936853,0.026936853,0.051949646,0.11832975,0.69362396,0.0,0.0,0.0,0.0,0.0,0.0007582449,0.012131918,0.011373674,0.009098939,0.006824204,0.011373674,0.014406653,0.014406653,0.030329797,0.043978207,0.07279151,0.12586865,0.19259422,0.33590248,0.41627645,0.3662323,0.3139134,0.15998967,0.075066246,0.04170347,0.031846285,0.031846285,0.034879267,0.034879267,0.04625294,0.057626612,0.6134201,0.0,0.0,0.0,0.0007353891,0.0066185025,0.022061674,0.040446404,0.08751131,0.28238943,0.5478649,0.4537351,0.2970972,0.16840412,0.088246696,0.06618502,0.045594126,0.025738621,0.023532452,0.025738621,0.02500323,0.019855507,0.015443172,0.011766226,0.013972394,0.013972394,0.02500323,0.016178561,0.020590896,0.03456329,0.045594126,0.07942203,0.5088893,18,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004944857,0.0014834572,0.0009889714,0.0059338287,0.007911772,0.005439343,0.012856629,0.016812515,0.025218772,0.11719311,0.4944857,0.796122,0.29916385,0.11867657,0.042031284,0.019284943,0.017801486,0.015329057,0.019284943,0.008900743,0.0,0.0,0.0,0.0,0.0,0.0005610302,0.0016830905,0.0061713317,0.010659573,0.020758115,0.023002235,0.03871108,0.3742071,0.6805296,0.51839185,0.3332519,0.086959675,0.061152287,0.03927211,0.019636055,0.010098543,0.011781633,0.012903693,0.016269874,0.021319145,0.009537512,0.0011220603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955503,0.0631248,0.031719424,0.029206995,0.029835103,0.025438352,0.023239976,0.016330793,0.01601674,0.011934041,0.005652967,0.0059670205,0.0047108056,0.0072232354,0.008793504,0.007537289,0.0040826984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0
0.0,0.0010447308,0.017760422,0.030297192,0.029252462,0.051191807,0.07104169,0.09298104,0.10447308,0.101338886,0.081489,0.07104169,0.06999696,0.07313115,0.059549652,0.06581804,0.081489,0.06999696,0.087757386,0.119099304,0.15357542,0.22252765,0.4210265,0.2643169,0.1598438,0.135815,0.15044123,0.17969368,0.18909627,0.2611827,0.40222135,0.46072626,0.8571328,0.13226297,0.11938021,0.10477976,0.114227116,0.091897,0.10735631,0.10477976,0.08932045,0.101344354,0.0884616,0.09533241,0.07300229,0.08588505,0.081590794,0.0884616,0.08073194,0.12796873,0.14342803,0.10821516,0.082449645,0.08588505,0.057542983,0.03778942,0.03521287,0.012023906,0.021471262,0.029200917,0.03950712,0.05926068,0.12453332,0.13741608,0.8540482,0.22843601,0.19659823,0.1384943,0.12894297,0.08675793,0.09312548,0.107452475,0.079594426,0.095513314,0.10188086,0.10586059,0.12018759,0.10586059,0.10665653,0.08914576,0.08516604,0.0684512,0.043776933,0.027858049,0.024674272,0.015122941,0.018306717,0.021490496,0.027858049,0.05014449,0.04298099,0.0684512,0.0772066,0.046164766,0.003979721,0.0,20,0
0.04130791,0.11420423,0.14579263,0.22840846,0.34747243,0.31952885,0.336538,0.277006,0.2709313,0.21018438,0.2648566,0.20046486,0.17373621,0.14336275,0.14579263,0.12027892,0.12999843,0.089905456,0.07775607,0.081400886,0.089905456,0.10569966,0.13971794,0.14700757,0.14336275,0.14214781,0.104484715,0.07289632,0.06682162,0.055887174,0.04981248,0.13971794,0.18807739,0.13767757,0.24093574,0.3208379,0.3208379,0.30977452,0.27535513,0.20774561,0.17824328,0.22741383,0.19053592,0.20528708,0.20528708,0.17455548,0.12046787,0.12661418,0.12415566,0.1364483,0.14505315,0.1979115,0.18807739,0.14136535,0.108175226,0.06883878,0.07129731,0.05654614,0.04671203,0.041794974,0.045482766,0.054087613,0.055316877,0.12415566,0.8774387,0.27950412,0.24121588,0.16910638,0.11231216,0.07466206,0.074023925,0.043393336,0.048498433,0.042755198,0.045945883,0.057432353,0.048498433,0.06381373,0.079129025,0.079129025,0.068918824,0.051050983,0.0376501,0.03318314,0.020420393,0.0134008825,0.017229706,0.009572059,0.014677158,0.004466961,0.0031906865,0.0012762746,0.0012762746,0.0006381373,0.0,0.0,21,0
0.0,0.025804149,0.058645792,0.06333745,0.069202036,0.04808955,0.058645792,0.071547866,0.09500618,0.09148744,0.09383327,0.083277024,0.069202036,0.085622855,0.085622855,0.09969784,0.13371241,0.16068947,0.15599781,0.22050817,0.24162066,0.24044774,0.28384563,0.34131852,0.33662686,0.27211648,0.2814998,0.21229777,0.22168109,0.2146436,0.16655405,0.22168109,0.17849521,0.1991903,0.21729851,0.31818712,0.32465434,0.28455758,0.18496242,0.16426733,0.15650667,0.17332143,0.18625587,0.22247228,0.20953785,0.19272308,0.19272308,0.17332143,0.16556077,0.18366899,0.1306378,0.13581157,0.12934436,0.13451813,0.14357223,0.12029025,0.13839845,0.09959515,0.11123614,0.071139395,0.07760661,0.093127936,0.075019725,0.1099427,0.95848864,0.23420428,0.12774779,0.076800756,0.04752522,0.029655736,0.019390289,0.017869482,0.012546658,0.011025851,0.00874464,0.004942623,0.003041614,0.0007604035,0.0022812106,0.0007604035,0.0007604035,0.0,0.0007604035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0
